"","X","athlete_display_name","athlete_id","position","season","pie.season","pie.game","games_played","pie.season.f","pie.season.s.p","pie.game.s.p","pct_season_played","pie.season.f.s.p","pie.season.s","pie.game.s","pie.season.f.s","birth_date","season_start","age","availability"
"977",977,"Jessica Moore",646,"F",2012,0.0201771662613441,0.00118689213302024,17,0.0522232538528906,-1.18272992537353,-1.35879754679879,0.386363636363636,-1.35879754679879,-1.18272992537353,-1.35879754679879,-1.35879754679879,"1982-07-09","2012-05-01",29,15
"978",978,"Jessica Moore",646,"F",2013,-0.0411292411292411,-0.0205646205646206,2,-0.904843304843305,-1.03836356676828,-1.52903031108267,0.0454545454545455,-1.52903031108267,-1.03836356676828,-1.52903031108267,-1.52903031108267,"1982-07-09","2013-05-01",30,1
"979",979,"Monique Currie",651,"F",2006,2.2594767916807,0.0664551997553147,34,2.92402878923385,0.080043249635825,0.0600197349272036,0.772727272727273,0.0600197349272037,0.0800432496358251,0.0600197349272037,0.0600197349272038,"1983-02-25","2006-05-01",23,58
"980",980,"Monique Currie",651,"F",2007,2.03694137420839,0.0636544179440123,32,2.80079438953654,0.0469521959939856,0.0831694647510224,0.727272727272727,0.0831694647510222,0.0469521959939855,0.0831694647510224,0.0831694647510223,"1983-02-25","2007-05-01",24,47
"981",981,"Monique Currie",651,"F",2008,2.15259314840534,0.0652300954062226,33,2.87012419787379,0.180752342052042,0.126264222579792,0.75,0.126264222579792,0.180752342052042,0.126264222579792,0.126264222579792,"1983-02-25","2008-05-01",25,52
"982",982,"Monique Currie",651,"F",2009,1.9731503356778,0.0548097315466055,36,2.41162818805064,-0.000586852837148403,-0.0845619605345026,0.818181818181818,-0.0845619605345026,-0.000586852837148425,-0.0845619605345027,-0.0845619605345026,"1983-02-25","2009-05-01",26,72
"983",983,"Monique Currie",651,"F",2010,2.97892053986354,0.0805113659422578,37,3.54250010145934,0.620215952200527,0.480065012427647,0.840909090909091,0.480065012427647,0.620215952200527,0.480065012427647,0.480065012427647,"1983-02-25","2010-05-01",27,78
"984",984,"Monique Currie",651,"F",2011,0.279778028058436,0.0699445070146091,4,3.0775583086428,-1.06681555214662,0.393850847802626,0.0909090909090909,0.393850847802626,-1.06681555214662,0.393850847802626,0.393850847802626,"1983-02-25","2011-05-01",28,3
"985",985,"Monique Currie",651,"F",2012,2.28077887667377,0.0670817316668755,34,2.95159619334252,0.342745596009639,0.339085275307436,0.772727272727273,0.339085275307436,0.342745596009639,0.339085275307436,0.339085275307436,"1983-02-25","2012-05-01",29,58
"986",986,"Monique Currie",651,"F",2013,2.17185513800182,0.0586987875135628,37,2.58274665059676,0.246881764434077,0.130935025653486,0.840909090909091,0.130935025653486,0.246881764434077,0.130935025653486,0.130935025653485,"1983-02-25","2013-05-01",30,78
"987",987,"Monique Currie",651,"F",2014,2.30960700117884,0.0641557500327455,36,2.8228530014408,0.447956411875229,0.393898509036489,0.818181818181818,0.393898509036489,0.44795641187523,0.393898509036489,0.393898509036489,"1983-02-25","2014-05-01",31,73
"988",988,"Monique Currie",651,"F",2015,1.8363961583466,0.0483262146933316,38,2.12635344650659,0.155745138445402,-0.0312101786621207,0.863636363636364,-0.0312101786621207,0.155745138445402,-0.0312101786621207,-0.0312101786621207,"1983-02-25","2015-05-01",32,81
"989",989,"Monique Currie",651,"F",2016,2.04388345243242,0.0601142191891889,34,2.64502564432431,0.345567238673107,0.341700108091586,0.772727272727273,0.341700108091586,0.345567238673107,0.341700108091586,0.341700108091586,"1983-02-25","2016-05-01",33,58
"990",990,"Monique Currie",651,"F",2017,2.70225986028622,0.0659087770801518,41,2.89998619152668,0.906987244389504,0.667829242541402,0.931818181818182,0.667829242541402,0.906987244389504,0.667829242541402,0.667829242541402,"1983-02-25","2017-05-01",34,90
"991",991,"Monique Currie",651,"F",2018,0.907436273647436,0.024525304693174,37,1.07911340649965,-0.387251646314936,-0.521915322690097,0.840909090909091,-0.521915322690097,-0.387251646314936,-0.521915322690097,-0.521915322690097,"1983-02-25","2018-05-01",35,78
"992",992,"Tye'sha Fluker",652,NA,2006,0.00597488980533815,0.00019273838081736,31,0.00848048875596383,-0.779668311507443,-0.859825937361613,0.704545454545455,-0.859825937361613,-0.779668311507443,-0.859825937361613,-0.859825937361613,"1984-12-27","2006-05-01",21,71
"993",993,"Tye'sha Fluker",652,NA,2007,-0.00102984633818306,-6.43653961364415e-05,16,-0.00283207743000342,-0.925340178184188,-0.9141944177846,0.363636363636364,-0.9141944177846,-0.925340178184188,-0.9141944177846,-0.9141944177846,"1984-12-27","2007-05-01",22,24
"994",994,"Tye'sha Fluker",652,NA,2008,0.137892000005786,0.00530353846176099,26,0.233355692317484,-0.562367610488016,-0.483122276040657,0.590909090909091,-0.483122276040657,-0.562367610488016,-0.483122276040657,-0.483122276040657,"1984-12-27","2008-05-01",23,52
"995",995,"Yelena Leuchanka",654,"C",2006,0.0354102826012938,0.0118034275337646,3,0.519350811485643,-0.993417507580119,-0.763126087535769,0.0681818181818182,-0.763126087535769,-0.993417507580119,-0.763126087535769,-0.763126087535769,"1983-04-30","2006-05-01",23,2
"996",996,"Yelena Leuchanka",654,"C",2007,-0.0818895629520322,-0.0204723907380081,4,-0.900785192472354,-1.40876556728969,-1.72133604822683,0.0909090909090909,-1.72133604822683,-1.40876556728969,-1.72133604822683,-1.72133604822683,"1983-04-30","2007-05-01",24,3
"997",997,"Yelena Leuchanka",654,"C",2010,0.639860155363219,0.0164066706503389,39,0.721893508614913,-0.601860694703733,-0.757863492317631,0.886363636363636,-0.757863492317631,-0.601860694703733,-0.757863492317631,-0.757863492317631,"1983-04-30","2010-05-01",27,88
"998",998,"Yelena Leuchanka",654,"C",2012,0.236226187560904,0.0124329572400476,19,0.547050118562094,-0.676578290640741,-0.546088759152399,0.431818181818182,-0.546088759152399,-0.676578290640741,-0.546088759152399,-0.546088759152399,"1983-04-30","2012-05-01",29,15
"999",999,"Tiffany Stansbury",659,NA,2006,0.0186829205152595,0.0037365841030519,5,0.164409700534284,-0.76804689659593,-0.745498835697523,0.113636363636364,-0.745498835697523,-0.76804689659593,-0.745498835697523,-0.745498835697523,"1983-01-16","2006-05-01",23,9
"1000",1000,"Tiffany Stansbury",659,NA,2007,0.524503197529644,0.0201731999049863,26,0.887620795819397,-0.243773605550942,-0.130794608346094,0.590909090909091,-0.130794608346094,-0.243773605550942,-0.130794608346094,-0.130794608346094,"1983-01-16","2007-05-01",24,52
"1001",1001,"Tiffany Stansbury",659,NA,2010,-0.0244684637047024,-0.00489369274094047,5,-0.215322480601381,-0.802518598572107,-1.12833031162283,0.113636363636364,-1.12833031162283,-0.802518598572107,-1.12833031162283,-1.12833031162283,"1983-01-16","2010-05-01",27,9
"1002",1002,"LaToya Bond",661,NA,2006,0.875565252002097,0.0257519191765323,34,1.13308444376742,0.0155666570586663,-0.0352677341224365,0.772727272727273,-0.0352677341224364,0.0155666570586663,-0.0352677341224365,-0.0352677341224365,"1984-02-13","2006-05-01",22,85
"1003",1003,"LaToya Bond",661,NA,2008,-0.265792726195405,-0.00885975753984682,30,-0.38982933175326,-1.07966136411392,-1.04740754473737,0.681818181818182,-1.04740754473737,-1.07966136411392,-1.04740754473737,-1.04740754473737,"1984-02-13","2008-05-01",24,68
"1004",1004,"Kim Smith",662,NA,2006,0.280773271233848,0.00850828094648023,33,0.37436436164513,-0.528366903721287,-0.591560342634437,0.75,-0.591560342634437,-0.528366903721287,-0.591560342634437,-0.591560342634437,"1984-05-07","2006-05-01",21,80
"1005",1005,"Kim Smith",662,NA,2007,-0.00554748381983886,-0.00277374190991943,2,-0.122044644036455,-0.931199126029047,-1.01907487217785,0.0454545454545455,-1.01907487217785,-0.931199126029047,-1.01907487217785,-1.01907487217785,"1984-05-07","2007-05-01",22,4
"1006",1006,"Kim Smith",662,NA,2008,-0.133901429764339,-0.00704744367180734,19,-0.310087521559523,-0.91065188871601,-0.975202457879529,0.431818181818182,-0.975202457879529,-0.91065188871601,-0.975202457879529,-0.975202457879529,"1984-05-07","2008-05-01",23,29
"1007",1007,"Scholanda Dorrell",664,"G",2006,0.739187481962894,0.0180289629747047,41,0.793274370887008,-1.1670270796716,-1.3961725844093,0.931818181818182,-1.3961725844093,-1.1670270796716,-1.3961725844093,-1.3961725844093,"1983-01-09","2006-05-01",23,90
"1008",1008,"Scholanda Dorrell",664,"G",2007,0.759619478047662,0.0205302561634503,37,0.903331271191814,-1.08440485474835,-1.22495246603535,0.840909090909091,-1.22495246603535,-1.08440485474835,-1.22495246603535,-1.22495246603535,"1983-01-09","2007-05-01",24,75
"1009",1009,"Scholanda Dorrell",664,"G",2008,0.421835725962702,0.013607604063313,31,0.59873457878577,-1.01619604043219,-1.08439667475756,0.704545454545455,-1.08439667475756,-1.01619604043219,-1.08439667475756,-1.08439667475756,"1983-01-09","2008-05-01",25,40
"1010",1010,"Scholanda Dorrell",664,"G",2009,0.49393194320498,0.0145274100942641,34,0.639206044147621,-1.14090616411759,-1.23248507457464,0.772727272727273,-1.23248507457464,-1.14090616411759,-1.23248507457464,-1.23248507457464,"1983-01-09","2009-05-01",26,54
"1011",1011,"Scholanda Dorrell",664,"G",2010,1.13264279855848,0.0343225090472267,33,1.51019039807797,-0.388109507851148,-0.453306808444559,0.75,-0.453306808444559,-0.388109507851148,-0.453306808444559,-0.453306808444559,"1983-01-09","2010-05-01",27,48
"1012",1012,"Scholanda Dorrell",664,"G",2011,0.37908788723555,0.0111496437422221,34,0.490584324657771,-0.937876317188253,-1.01027941114397,0.772727272727273,-1.01027941114397,-0.937876317188253,-1.01027941114397,-1.01027941114397,"1983-01-09","2011-05-01",28,54
"1013",1013,"Scholanda Dorrell",664,"G",2012,0.0973740837131264,0.00374515706588948,26,0.164786910899137,-0.96974568921845,-0.951718794189026,0.590909090909091,-0.951718794189025,-0.96974568921845,-0.951718794189025,-0.951718794189025,"1983-01-09","2012-05-01",29,27
"1014",1014,"Brittany Wilkins",666,NA,2006,-0.0618769883351007,-0.0309384941675504,2,-1.36129374337222,-0.84171843134071,-1.86414267896104,0.0454545454545455,-1.86414267896104,-0.84171843134071,-1.86414267896104,-1.86414267896104,"1983-06-15","2006-05-01",22,4
"1015",1015,"Brittany Wilkins",666,NA,2008,0.0169491525423729,0.0169491525423729,1,0.745762711864407,-0.717347413977965,-0.0191449313695891,0.0227272727272727,-0.0191449313695891,-0.717347413977965,-0.0191449313695891,-0.0191449313695891,"1983-06-15","2008-05-01",24,2
"1016",1016,"Sherill Baker",670,NA,2006,0.939440664348705,0.0276306077749619,34,1.21574674209832,0.0739803236973828,0.025340158890582,0.772727272727273,0.025340158890582,0.0739803236973828,0.025340158890582,0.025340158890582,"1982-12-03","2006-05-01",23,86
"1017",1017,"Sherill Baker",670,NA,2007,1.01099684890614,0.0404398739562458,25,1.77935445407481,0.387162573335475,0.653732006069731,0.568181818181818,0.653732006069732,0.387162573335475,0.653732006069731,0.653732006069731,"1982-12-03","2007-05-01",24,48
"1018",1018,"Sherill Baker",670,NA,2008,0.327477110269804,0.0272897591891504,12,1.20074940432262,-0.319427546238029,0.392839115246502,0.272727272727273,0.392839115246502,-0.319427546238029,0.392839115246502,0.392839115246502,"1982-12-03","2008-05-01",25,17
"1019",1019,"Brooke Queenan",671,NA,2006,0.00118381394591072,0.000394604648636907,3,0.0173626045400239,-0.784049720531854,-0.853313581256843,0.0681818181818182,-0.853313581256843,-0.784049720531854,-0.853313581256843,-0.853313581256843,"1984-04-10","2006-05-01",22,6
"1020",1020,"Brooke Queenan",671,NA,2008,-0.0550032399512267,-0.00916720665853779,6,-0.403357092975663,-0.809549374516914,-1.05965674213686,0.136363636363636,-1.05965674213686,-0.809549374516914,-1.05965674213686,-1.05965674213686,"1984-04-10","2008-05-01",24,10
"1021",1021,"Christelle N'Garsanet",672,NA,2006,-0.0531569920336561,-0.00442974933613801,12,-0.194908970790072,-0.833744049049768,-1.00895083290705,0.272727272727273,-1.00895083290705,-0.833744049049768,-1.00895083290705,-1.00895083290705,"1983-06-23","2006-05-01",22,17
"1022",1022,"La'Tangela Atkinson",673,NA,2006,0.817900656673831,0.0247848683840555,33,1.09053420889844,-0.0371672561109867,-0.0664655127311841,0.75,-0.0664655127311841,-0.0371672561109866,-0.0664655127311842,-0.0664655127311841,"1984-03-22","2006-05-01",22,80
"1023",1023,"La'Tangela Atkinson",673,NA,2007,0.412946554613397,0.0152943168375332,27,0.672949940851462,-0.388452003330283,-0.319657053430011,0.613636363636364,-0.319657053430011,-0.388452003330283,-0.319657053430011,-0.319657053430011,"1984-03-22","2007-05-01",23,55
"1024",1024,"La'Tangela Atkinson",673,NA,2008,0.116080004990866,0.0232160009981732,5,1.02150404391962,-0.590318157147326,0.230534964070105,0.113636363636364,0.230534964070105,-0.590318157147326,0.230534964070105,0.230534964070105,"1984-03-22","2008-05-01",24,9
"1025",1025,"La'Tangela Atkinson",673,NA,2009,0.212362030905077,0.106181015452539,2,4.6719646799117,-0.564469575102401,3.81070146991489,0.0454545454545455,3.81070146991489,-0.564469575102401,3.81070146991489,3.81070146991489,"1984-03-22","2009-05-01",25,4
"1026",1026,"Kasha Terry",674,NA,2006,-0.0242748652465084,-0.00303435815581354,8,-0.133511758855796,-0.807331524042387,-0.96393447445408,0.181818181818182,-0.96393447445408,-0.807331524042387,-0.96393447445408,-0.96393447445408,"1983-10-21","2006-05-01",22,13
"1027",1027,"Kasha Terry",674,NA,2007,-0.0792294595807569,-0.0113184942258224,7,-0.498013745936186,-1.02675766848455,-1.34984377823821,0.159090909090909,-1.34984377823821,-1.02675766848455,-1.34984377823821,-1.34984377823821,"1983-10-21","2007-05-01",23,11
"1028",1028,"Kasha Terry",674,NA,2008,0.224031306307228,0.0106681574432013,21,0.469398927500859,-0.451986111760721,-0.269388448614192,0.477272727272727,-0.269388448614192,-0.451986111760721,-0.269388448614192,-0.269388448614192,"1983-10-21","2008-05-01",24,36
"1029",1029,"Megan Mahoney",677,NA,2006,0.2706695957518,0.00820210896217575,33,0.360892794335733,-0.537606652002387,-0.601437678816612,0.75,-0.601437678816612,-0.537606652002387,-0.601437678816612,-0.601437678816612,"1983-02-13","2006-05-01",23,80
"1030",1030,"Megan Mahoney",677,NA,2007,0.0177128460579359,0.000984047003218661,18,0.0432980681416211,-0.901032681695813,-0.873610184372778,0.409090909090909,-0.873610184372778,-0.901032681695813,-0.873610184372778,-0.873610184372778,"1983-02-13","2007-05-01",24,27
"1031",1031,"Erin Phillips",678,"G",2006,1.76880349452894,0.0453539357571522,39,1.9955731733147,-0.403400532440243,-0.618584216908017,0.886363636363636,-0.618584216908016,-0.403400532440243,-0.618584216908016,-0.618584216908016,"1985-05-19","2006-05-01",20,84
"1032",1032,"Erin Phillips",678,"G",2008,0.322131222640797,0.0357923580711997,9,1.57486375513279,-1.08088254980303,-0.55407707352965,0.204545454545455,-0.55407707352965,-1.08088254980303,-0.55407707352965,-0.55407707352965,"1985-05-19","2008-05-01",22,6
"1033",1033,"Erin Phillips",678,"G",2009,1.98574243279599,0.0620544510248747,32,2.73039584509449,-0.0017310612088357,0.104506543453803,0.727272727272727,0.104506543453803,-0.00173106120883568,0.104506543453803,0.104506543453804,"1985-05-19","2009-05-01",23,44
"1034",1034,"Erin Phillips",678,"G",2011,2.31253306856421,0.0608561333832688,38,2.67766986886383,0.481389927772215,0.459131343493617,0.863636363636364,0.459131343493618,0.481389927772215,0.459131343493617,0.459131343493618,"1985-05-19","2011-05-01",25,80
"1035",1035,"Erin Phillips",678,"G",2012,1.7465822123711,0.0459626897992395,38,2.02235835116654,0.260676157427876,0.140163192671539,0.863636363636364,0.140163192671539,0.260676157427876,0.140163192671539,0.140163192671539,"1985-05-19","2012-05-01",26,80
"1036",1036,"Erin Phillips",678,"G",2013,0.722299767640331,0.032831807620015,22,1.44459953528066,-0.49823295838331,-0.281544774206925,0.5,-0.281544774206925,-0.49823295838331,-0.281544774206925,-0.281544774206925,"1985-05-19","2013-05-01",27,21
"1037",1037,"Erin Phillips",678,"G",2014,1.48089411853434,0.03611936874474,41,1.58925222476856,0.162970086843732,-0.0402010054596453,0.931818181818182,-0.0402010054596453,0.162970086843732,-0.0402010054596452,-0.0402010054596453,"1985-05-19","2014-05-01",28,90
"1038",1038,"Erin Phillips",678,"G",2015,0.373338940239478,0.0311115783532899,12,1.36890944754475,-0.893125890269055,-0.331640047803374,0.272727272727273,-0.331640047803374,-0.893125890269055,-0.331640047803374,-0.331640047803375,"1985-05-19","2015-05-01",29,10
"1039",1039,"Erin Phillips",678,"G",2016,0.812551903936985,0.0253922469980308,32,1.11725886791335,-0.373748368873329,-0.427352106113415,0.727272727272727,-0.427352106113415,-0.373748368873329,-0.427352106113415,-0.427352106113415,"1985-05-19","2016-05-01",30,44
"1040",1040,"Barbara Turner",679,NA,2006,1.50294120395804,0.042941177255944,35,1.88941179926153,0.58929805648732,0.519270530239716,0.795454545454545,0.519270530239716,0.58929805648732,0.519270530239716,0.519270530239716,"1984-06-08","2006-05-01",21,89
"1041",1041,"Barbara Turner",679,NA,2007,0.553828939091881,0.0263728066234229,21,1.16040349143061,-0.20574089685693,0.109193287902843,0.477272727272727,0.109193287902843,-0.20574089685693,0.109193287902843,0.109193287902843,"1984-06-08","2007-05-01",22,36
"1042",1042,"Barbara Turner",679,NA,2008,1.89189968022617,0.0525527688951715,36,2.31232183138755,1.68527060294706,1.39935230387375,0.818181818181818,1.39935230387375,1.68527060294706,1.39935230387375,1.39935230387375,"1984-06-08","2008-05-01",23,93
"1043",1043,"Barbara Turner",679,NA,2009,0.0760572540561392,0.0108653220080199,7,0.478074168352875,-0.810966409504391,-0.425942881539141,0.159090909090909,-0.425942881539141,-0.810966409504391,-0.425942881539141,-0.425942881539141,"1984-06-08","2009-05-01",24,11
"1044",1044,"Sophia Young-Malcolm",680,"F",2006,3.40284795038732,0.0972242271539235,35,4.27786599477263,0.82428645558528,0.767198752522231,0.795454545454545,0.767198752522231,0.82428645558528,0.767198752522232,0.767198752522231,"1983-12-15","2006-05-01",22,67
"1045",1045,"Sophia Young-Malcolm",680,"F",2007,4.16128073824734,0.106699506108906,39,4.69477826879187,1.35439974931058,1.00887781696627,0.886363636363636,1.00887781696627,1.35439974931058,1.00887781696627,1.00887781696627,"1983-12-15","2007-05-01",23,85
"1046",1046,"Sophia Young-Malcolm",680,"F",2008,5.00754827311402,0.122135323734488,41,5.37395424431749,2.02392434129813,1.42846918087368,0.931818181818182,1.42846918087368,2.02392434129813,1.42846918087368,1.42846918087368,"1983-12-15","2008-05-01",24,90
"1047",1047,"Sophia Young-Malcolm",680,"F",2009,3.9264429642828,0.106120080115751,37,4.66928352509306,1.31329208647502,1.16860883173396,0.840909090909091,1.16860883173396,1.31329208647502,1.16860883173396,1.16860883173396,"1983-12-15","2009-05-01",25,79
"1048",1048,"Sophia Young-Malcolm",680,"F",2010,3.17773603210361,0.085884757624422,37,3.77892933547457,0.745033792745722,0.604849123744331,0.840909090909091,0.604849123744331,0.745033792745722,0.604849123744331,0.604849123744331,"1983-12-15","2010-05-01",26,79
"1049",1049,"Sophia Young-Malcolm",680,"F",2011,3.40018347690731,0.094449541025203,36,4.15577980510893,1.11763688714654,1.02854406681018,0.818181818181818,1.02854406681018,1.11763688714654,1.02854406681018,1.02854406681018,"1983-12-15","2011-05-01",27,73
"1050",1050,"Sophia Young-Malcolm",680,"F",2012,4.19838042765495,0.119953726504427,35,5.27796396619479,1.63676134956514,1.70141428984348,0.795454545454545,1.70141428984348,1.63676134956514,1.70141428984348,1.70141428984348,"1983-12-15","2012-05-01",28,67
"1051",1051,"Sophia Young-Malcolm",680,"F",2014,2.11811827387506,0.0588366187187516,36,2.58881122362507,0.328205861654627,0.271781913131348,0.818181818181818,0.271781913131348,0.328205861654627,0.271781913131348,0.271781913131348,"1983-12-15","2014-05-01",30,73
"1052",1052,"Sophia Young-Malcolm",680,"F",2015,2.62065411380231,0.0770780621706561,34,3.39143473550887,0.687525710950932,0.65690646680003,0.772727272727273,0.65690646680003,0.687525710950932,0.65690646680003,0.65690646680003,"1983-12-15","2015-05-01",31,59
"1053",1053,"Shanna Zolman",681,NA,2006,0.936730750926557,0.0275509044390164,34,1.21223979531672,0.0715021247559471,0.0227688699277357,0.772727272727273,0.0227688699277357,0.0715021247559471,0.0227688699277357,0.0227688699277356,"1983-09-07","2006-05-01",22,86
"1054",1054,"Tamara James",682,NA,2006,0.203865114810819,0.011992065577107,17,0.527650885392707,-0.598698933622174,-0.479170856505701,0.386363636363636,-0.479170856505701,-0.598698933622174,-0.479170856505701,-0.479170856505702,"1984-06-13","2006-05-01",21,26
